is_cancelled,lead_time,country,company,children,adults,meal,reservation_status_date,booking_changes
0,107,GBR,,0.0,2,BB,2017-01-09,0
0,128,GBR,,0.0,2,BB,2017-01-09,3
0,128,THA,,2.0,0,BB,2017-01-09,0
0,4,AUT,,0.0,2,SC,2017-01-10,0
0,24,IRL,,0.0,2,BB,2017-01-10,0
0,87,BRA,,0.0,2,BB,2017-01-10,0
0,0,KOR,,0.0,2,BB,2017-01-10,0
0,0,ITA,148.0,0.0,1,BB,2017-01-10,0
0,8,ESP,,0.0,2,SC,2017-01-10,0
0,16,PRT,,0.0,2,SC,2017-01-10,0
0,0,NLD,,0.0,2,BB,2017-01-10,0
0,121,ITA,,0.0,2,BB,2017-01-10,0
0,121,ITA,,0.0,2,BB,2017-01-10,0
0,46,FRA,,0.0,2,BB,2017-01-10,0
0,130,BRA,,1.0,2,BB,2017-01-10,1
0,64,GBR,,0.0,2,SC,2017-01-10,0
0,9,CHE,,0.0,1,SC,2017-01-10,0
0,1,FRA,,0.0,2,SC,2017-01-10,0
0,3,DEU,,0.0,3,HB,2017-01-10,0
0,18,PRT,,0.0,2,BB,2017-01-10,0
0,146,DEU,,0.0,2,BB,2017-01-10,1
0,2,PRT,,0.0,2,HB,2017-01-10,0
0,146,DEU,,0.0,2,BB,2017-01-10,0
0,4,ESP,,2.0,2,BB,2017-01-10,2
0,4,ESP,,0.0,3,BB,2017-01-10,1
0,15,ITA,,0.0,2,BB,2017-01-10,0
0,13,NLD,,0.0,2,BB,2017-01-10,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,1,FRA,,0.0,2,BB,2017-01-11,0
0,80,PRT,,0.0,2,BB,2017-01-11,0
0,0,USA,,0.0,1,BB,2017-01-11,1
0,10,USA,,0.0,1,BB,2017-01-11,0
0,0,ITA,,0.0,2,SC,2017-01-11,0
0,0,ITA,,0.0,2,SC,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,23,BRA,,2.0,2,BB,2017-01-11,0
0,22,BRA,,0.0,3,BB,2017-01-11,1
0,181,IRL,,0.0,2,HB,2017-01-11,0
0,12,DEU,,0.0,2,SC,2017-01-11,0
0,10,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,75,USA,,0.0,1,BB,2017-01-11,0
0,1,PRT,238.0,0.0,1,BB,2017-01-11,0
0,3,PRT,238.0,0.0,1,BB,2017-03-28,0
0,1,PRT,238.0,0.0,1,BB,2017-01-11,0
0,7,DEU,,0.0,2,BB,2017-01-11,0
0,4,FRA,,0.0,1,SC,2017-01-11,1
0,0,PRT,408.0,0.0,1,BB,2017-01-11,2
0,0,PRT,408.0,0.0,1,BB,2017-01-26,0
0,0,PRT,408.0,0.0,1,BB,2017-02-01,0
0,0,PRT,408.0,0.0,1,BB,2017-02-08,0
0,11,PRT,408.0,0.0,1,BB,2017-05-10,1
0,75,USA,,0.0,2,BB,2017-01-11,4
0,56,FRA,,0.0,2,BB,2017-01-11,0
0,23,ESP,,0.0,1,BB,2017-01-11,5
0,3,DEU,,0.0,2,BB,2017-01-11,0
0,162,AUS,,0.0,1,BB,2017-01-11,0
0,3,FRA,,0.0,2,BB,2017-01-11,0
0,43,GBR,,0.0,2,BB,2017-01-11,0
0,43,GBR,,0.0,2,BB,2017-01-11,0
0,0,ESP,,0.0,1,BB,2017-01-11,0
0,23,ESP,,0.0,1,BB,2017-01-12,1
0,6,PRT,,0.0,3,BB,2017-01-11,0
0,0,ESP,62.0,0.0,1,BB,2017-01-11,0
0,43,ITA,,0.0,2,BB,2017-01-11,0
0,128,CYP,,0.0,2,BB,2017-01-11,0
0,128,CYP,,0.0,2,BB,2017-01-11,0
0,75,USA,,0.0,2,BB,2017-01-11,1
0,8,FRA,,0.0,2,BB,2017-01-11,0
0,1,FRA,,0.0,2,SC,2017-01-12,0
0,343,USA,,0.0,2,SC,2017-01-12,0
0,10,BRA,,0.0,3,BB,2017-01-12,2
0,14,ITA,,0.0,2,BB,2017-01-12,0
0,10,DEU,,0.0,2,BB,2017-01-12,0
0,50,BRA,,0.0,2,BB,2017-01-12,0
0,65,BRA,,0.0,2,BB,2017-01-23,0
0,5,FRA,,0.0,1,BB,2017-01-12,0
0,262,ITA,,0.0,2,BB,2017-01-12,0
0,2,PRT,,0.0,2,SC,2017-01-12,1
0,74,ROU,,0.0,2,BB,2017-01-12,2
0,27,ROU,,0.0,2,BB,2017-01-13,1
0,262,ITA,,0.0,2,BB,2017-01-12,0
0,252,ITA,,0.0,2,BB,2017-01-12,0
0,74,USA,,0.0,1,BB,2017-01-12,2
0,27,USA,,0.0,1,BB,2017-01-14,0
0,262,ROU,,1.0,2,BB,2017-01-12,2
0,1,PRT,238.0,0.0,1,BB,2017-01-12,0
0,20,PRT,238.0,0.0,1,BB,2017-07-14,0
0,19,PRT,,0.0,2,BB,2017-01-12,1
0,1,FRA,,0.0,1,BB,2017-01-12,0
0,262,ITA,,0.0,2,BB,2017-01-12,1
0,4,PRT,405.0,0.0,1,BB,2017-01-12,0
0,262,ALB,,0.0,2,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,23,ESP,,0.0,1,BB,2017-01-12,1
0,23,ESP,,0.0,1,BB,2017-01-12,1
0,5,FRA,,0.0,2,HB,2017-01-12,0
0,4,PRT,405.0,0.0,1,BB,2017-01-12,0
0,41,GBR,,0.0,2,BB,2017-01-12,1
0,18,DEU,,0.0,2,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,262,ITA,,0.0,2,BB,2017-01-12,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,74,USA,,0.0,1,BB,2017-01-12,1
0,24,BRA,,0.0,2,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,0,USA,,0.0,1,SC,2017-01-12,0
0,101,GBR,,0.0,2,BB,2017-01-12,0
0,74,USA,,0.0,1,BB,2017-01-12,1
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,0,GBR,,0.0,2,BB,2017-01-12,0
0,4,PRT,405.0,0.0,1,BB,2017-01-12,0
0,0,PRT,405.0,0.0,1,BB,2017-01-18,0
0,4,ITA,405.0,0.0,1,BB,2017-01-12,0
0,262,ALB,,0.0,2,BB,2017-01-12,2
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,4,ESP,405.0,0.0,1,BB,2017-01-12,0
0,74,USA,,1.0,2,BB,2017-01-12,4
0,74,USA,,0.0,1,BB,2017-01-12,2
0,52,PRT,,0.0,2,BB,2017-01-12,0
0,52,PRT,,2.0,2,BB,2017-01-12,0
0,8,PER,,0.0,2,BB,2017-01-12,0
0,8,PER,,0.0,2,BB,2017-01-12,0
0,52,PRT,,1.0,2,BB,2017-01-12,1
0,3,GBR,,0.0,2,SC,2017-01-13,0
0,35,USA,,0.0,3,SC,2017-01-13,0
0,23,BRA,,0.0,2,HB,2017-01-13,0
0,23,ITA,,1.0,2,HB,2017-01-13,0
0,0,FRA,,0.0,1,SC,2017-01-13,0
0,87,USA,,0.0,2,SC,2017-01-13,0
0,20,PRT,,0.0,2,BB,2017-01-13,0
0,332,DEU,,0.0,2,BB,2017-01-13,0
0,0,PRT,163.0,0.0,1,BB,2017-01-13,0
0,0,PRT,163.0,0.0,1,BB,2017-03-18,1
0,2,PRT,163.0,0.0,2,BB,2017-06-04,0
0,4,IRL,,0.0,2,SC,2017-01-13,0
0,61,DEU,,0.0,2,BB,2017-01-13,0
0,1,KOR,,0.0,2,BB,2017-01-13,1
0,9,DEU,,0.0,2,SC,2017-01-13,0
0,0,AGO,220.0,0.0,1,BB,2017-01-13,2
0,7,AGO,220.0,0.0,2,BB,2017-01-21,1
0,0,TUR,,0.0,2,BB,2017-01-13,0
0,29,ESP,,0.0,2,BB,2017-01-13,0
0,3,ITA,,0.0,2,HB,2017-01-13,0
0,2,PRT,,0.0,2,HB,2017-01-13,0
0,53,FRA,,0.0,2,BB,2017-01-13,2
0,0,TUR,,0.0,2,BB,2017-01-13,0
0,65,DEU,366.0,0.0,1,BB,2017-01-13,1
0,4,BEL,,0.0,2,HB,2017-01-13,1
0,4,PRT,,0.0,3,HB,2017-01-13,1
0,0,PRT,,0.0,3,BB,2017-01-15,0
0,45,NLD,,0.0,2,BB,2017-01-13,0
0,0,PRT,163.0,0.0,2,BB,2017-01-13,0
0,0,BRA,,0.0,2,BB,2017-01-13,0
0,13,BRA,,0.0,2,BB,2017-01-28,0
0,0,BRA,153.0,0.0,1,BB,2017-01-13,1
0,11,FRA,,0.0,2,HB,2017-01-14,0
0,58,FRA,,0.0,2,BB,2017-01-14,0
0,2,FRA,,0.0,3,BB,2017-01-14,0
0,32,HRV,,1.0,2,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,275,AUS,,0.0,3,BB,2017-01-14,1
0,275,SGP,,0.0,1,BB,2017-01-14,4
0,151,SGP,,0.0,1,BB,2017-01-17,4
0,275,AUS,,0.0,2,BB,2017-01-14,3
0,2,PRT,,1.0,2,HB,2017-01-14,0
0,42,NOR,,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,PRT,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,28,FRA,,0.0,2,BB,2017-01-14,0
0,0,PRT,,0.0,2,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,2,BB,2017-01-14,1
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,65,DEU,366.0,0.0,2,BB,2017-01-14,1
0,1,MAR,,0.0,2,BB,2017-01-14,1
0,28,PRT,,0.0,2,HB,2017-01-14,0
0,12,ITA,,0.0,2,SC,2017-01-14,0
0,8,ESP,,0.0,2,BB,2017-01-14,0
0,8,ESP,,0.0,2,BB,2017-01-14,0
0,342,AUS,,2.0,1,BB,2017-01-14,0
0,342,AUS,,0.0,2,BB,2017-01-14,0
0,233,DEU,,0.0,1,BB,2017-01-14,0
0,3,DEU,,0.0,2,BB,2017-01-14,0
0,2,PRT,,0.0,2,BB,2017-01-14,0
0,15,CN,,0.0,1,SC,2017-01-14,0
0,46,AUS,,0.0,2,SC,2017-01-14,0
0,44,GHA,,0.0,2,BB,2017-01-14,0
0,65,DEU,366.0,0.0,1,BB,2017-01-14,0
0,16,FRA,,0.0,2,BB,2017-01-14,0
0,0,RUS,,0.0,1,SC,2017-01-14,0
0,3,PRT,,0.0,2,BB,2017-01-14,0
0,3,PRT,,0.0,2,BB,2017-01-14,0
0,275,AUS,,0.0,2,BB,2017-01-14,3
0,10,FRA,,0.0,1,SC,2017-01-14,2
0,0,PRT,,0.0,2,BB,2017-01-14,0
0,1,PRT,412.0,1.0,2,BB,2017-01-14,1
0,16,TUN,,0.0,2,BB,2017-01-14,0
0,75,DEU,,0.0,2,BB,2017-01-14,0
0,27,GBR,,0.0,2,BB,2017-01-15,0
0,49,FRA,,0.0,2,SC,2017-01-15,0
0,4,AGO,,0.0,1,BB,2017-01-15,0
0,165,BRA,,0.0,2,BB,2017-01-15,1
0,1,FRA,,0.0,2,BB,2017-01-15,0
0,3,BRA,,0.0,2,BB,2017-01-15,0
0,166,BRA,,0.0,2,BB,2017-01-15,0
0,12,ITA,,0.0,3,BB,2017-01-15,0
0,80,BEL,,0.0,2,BB,2017-01-15,0
0,80,BEL,,1.0,2,BB,2017-01-15,0
0,55,BRA,,0.0,2,BB,2017-01-15,0
0,3,ESP,,0.0,2,SC,2017-01-15,0
0,18,LTU,,0.0,2,SC,2017-01-15,0
0,21,ITA,,0.0,2,BB,2017-01-15,0
0,10,FRA,,0.0,2,BB,2017-01-15,0
0,10,FRA,,1.0,2,BB,2017-01-15,0
0,9,FRA,,0.0,2,BB,2017-01-15,0
0,22,MAR,,0.0,2,BB,2017-01-15,0
0,6,PRT,,1.0,2,BB,2017-01-15,1
0,30,PRT,,1.0,2,HB,2017-01-15,1
0,58,ESP,,0.0,2,SC,2017-01-15,0
0,1,FRA,,0.0,1,SC,2017-01-15,0
0,32,PRT,,1.0,2,BB,2017-01-15,1
0,0,PRT,,0.0,2,BB,2017-01-15,0
0,9,PRT,,0.0,2,BB,2017-01-15,1
0,0,PRT,,0.0,1,BB,2017-01-15,2
0,19,FRA,,0.0,3,BB,2017-01-15,0
0,62,NLD,,0.0,3,BB,2017-01-15,0
0,52,CHE,,0.0,2,BB,2017-01-15,0
0,7,NLD,,0.0,2,BB,2017-01-15,0
0,3,PRT,,0.0,2,SC,2017-01-15,0
0,2,DEU,,0.0,2,BB,2017-01-15,0
0,36,FRA,,0.0,2,SC,2017-01-15,0
0,2,PRT,,0.0,2,BB,2017-01-15,0
0,0,PRT,,0.0,2,SC,2017-01-15,0
0,7,PRT,,0.0,1,BB,2017-01-15,1
0,0,PRT,,2.0,2,BB,2017-01-15,0
0,14,BRA,,1.0,2,BB,2017-01-15,0
0,12,PRT,,0.0,2,BB,2017-01-15,1
0,88,DEU,,0.0,3,BB,2017-01-15,0
0,125,PRT,,0.0,0,SC,2017-01-15,2
0,12,PRT,,0.0,2,BB,2017-01-15,1
0,4,NLD,,0.0,1,SC,2017-01-15,0
0,1,PRT,,2.0,2,BB,2017-01-15,0
0,1,TUR,,0.0,2,BB,2017-01-15,1
0,9,PRT,,0.0,2,HB,2017-01-15,0
0,58,ESP,,0.0,3,SC,2017-01-15,1
0,4,FRA,,0.0,2,BB,2017-01-16,0
0,58,GBR,,0.0,2,SC,2017-01-16,0
0,58,GBR,,0.0,2,SC,2017-01-16,0
0,8,FRA,,1.0,2,BB,2017-01-16,0
0,6,DEU,,1.0,2,HB,2017-01-16,0
0,26,PRT,,0.0,2,SC,2017-01-16,0
0,3,BRA,,0.0,1,SC,2017-01-16,0
0,1,PRT,,0.0,2,SC,2017-01-16,0
0,24,DNK,,0.0,2,BB,2017-01-16,0
0,5,ESP,,0.0,2,BB,2017-01-16,0
0,58,SWE,,0.0,2,SC,2017-01-16,0
0,15,ITA,,0.0,2,HB,2017-01-16,0
0,10,USA,,0.0,2,BB,2017-01-16,0
0,25,DEU,,0.0,2,HB,2017-01-16,0
0,10,FRA,,0.0,2,BB,2017-01-16,0
0,21,FRA,,0.0,2,SC,2017-01-16,0
0,121,FRA,,0.0,2,BB,2017-01-16,0
0,52,GBR,,0.0,2,BB,2017-01-16,0
0,2,PRT,,2.0,1,BB,2017-01-16,1
0,1,AUS,,0.0,1,SC,2017-01-16,0
0,24,PRT,,0.0,1,BB,2017-01-16,4
0,16,IRL,,0.0,2,BB,2017-01-16,0
0,10,FRA,,0.0,2,BB,2017-01-17,0
0,138,BEL,,0.0,2,BB,2017-01-17,1
0,137,BEL,,2.0,0,BB,2017-01-17,0
0,5,NLD,,0.0,2,SC,2017-01-17,0
0,12,NLD,,0.0,2,BB,2017-01-17,0
0,52,KOR,,0.0,2,BB,2017-01-17,2
0,1,USA,,0.0,1,SC,2017-01-17,1
0,19,ESP,,0.0,2,BB,2017-01-17,2
0,9,ESP,,0.0,2,SC,2017-01-17,0
0,19,ESP,,0.0,3,BB,2017-01-17,1
0,151,AUS,,0.0,2,BB,2017-01-17,3
0,278,AUS,,0.0,3,BB,2017-01-17,0
0,11,ITA,,0.0,2,SC,2017-01-17,0
0,3,ESP,,0.0,1,BB,2017-01-17,0
0,12,POL,,0.0,1,BB,2017-01-17,1
0,12,POL,,0.0,2,BB,2017-01-17,0
0,151,AUS,,0.0,2,BB,2017-01-17,3
0,61,FRA,,0.0,2,BB,2017-01-17,1
0,1,FRA,,0.0,2,BB,2017-01-17,2
0,1,FRA,,0.0,2,BB,2017-01-17,2
0,13,BEL,,0.0,2,BB,2017-01-17,1
0,1,FRA,,0.0,2,HB,2017-01-17,0
0,0,PRT,,0.0,1,SC,2017-01-17,1
0,68,ITA,,0.0,2,SC,2017-01-17,0
0,28,AGO,,0.0,3,BB,2017-01-17,0
0,28,AGO,,0.0,2,BB,2017-01-17,0
0,9,FRA,,0.0,2,BB,2017-01-18,0
0,81,DEU,,0.0,2,BB,2017-01-18,0
0,12,PRT,,0.0,1,BB,2017-01-18,0
0,4,FRA,,0.0,2,SC,2017-01-18,0
0,9,MAR,,1.0,1,BB,2017-01-18,2
0,9,MAR,,0.0,2,BB,2017-01-18,1
0,6,PRT,,0.0,2,SC,2017-01-18,0
0,0,IRL,,0.0,1,BB,2017-01-18,5
0,7,POL,,0.0,2,BB,2017-01-18,0
0,6,ITA,216.0,0.0,2,BB,2017-01-18,2
0,0,PRT,,0.0,2,BB,2017-01-19,0
0,16,ITA,,1.0,2,BB,2017-01-19,0
0,16,ITA,,0.0,2,BB,2017-01-19,0
0,43,CHN,,0.0,2,SC,2017-01-19,2
0,44,PRT,,0.0,2,BB,2017-01-19,0
0,44,PRT,,0.0,1,BB,2017-01-19,1
0,4,DEU,,0.0,1,BB,2017-01-19,2
0,0,PRT,,0.0,1,SC,2017-01-19,1
0,74,BRA,,0.0,1,SC,2017-01-19,0
0,3,IRL,,0.0,2,SC,2017-01-19,0
0,4,DEU,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,1
0,4,DEU,,0.0,1,BB,2017-01-19,0
0,10,PRT,40.0,0.0,1,BB,2017-01-19,1
0,2,ESP,,0.0,1,BB,2017-01-19,0
0,2,ESP,,0.0,1,BB,2017-01-19,0
0,2,ESP,,0.0,1,BB,2017-01-19,0
0,72,ESP,,2.0,2,BB,2017-01-19,0
0,6,ESP,,0.0,1,BB,2017-01-19,0
0,34,MEX,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,33,ESP,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,PRT,,0.0,1,BB,2017-01-19,0
0,34,MDV,,0.0,1,BB,2017-01-19,0
0,34,CHN,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,12,FRA,,0.0,2,SC,2017-01-19,0
0,33,ESP,,0.0,1,BB,2017-01-19,1
0,77,GBR,,0.0,2,SC,2017-01-19,0
0,0,HRV,,0.0,2,BB,2017-01-19,0
0,14,GBR,,0.0,2,BB,2017-01-19,0
0,148,AUS,,0.0,2,SC,2017-01-19,0
0,17,PRT,,2.0,2,BB,2017-01-19,0
0,2,ESP,,0.0,1,BB,2017-01-19,0
0,34,IND,,0.0,1,BB,2017-01-19,0
0,15,FRA,,0.0,2,SC,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,121,CHE,,0.0,2,BB,2017-01-19,0
0,15,PRT,,0.0,2,SC,2017-01-19,0
0,34,MEX,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,MEX,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,32,ESP,,0.0,1,BB,2017-01-19,2
0,34,ESP,,0.0,1,BB,2017-01-19,1
0,33,ESP,,0.0,1,BB,2017-01-19,1
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,156,MEX,,1.0,2,BB,2017-01-19,0
0,4,PRT,,1.0,2,BB,2017-01-19,0
0,34,ESP,,0.0,1,BB,2017-01-19,0
0,47,DZA,,0.0,1,BB,2017-01-19,1
0,0,AUT,153.0,0.0,1,BB,2017-01-19,0
1,1,AUT,153.0,0.0,1,BB,2017-02-01,0
0,34,BRA,,0.0,1,BB,2017-01-19,2
0,23,PRT,,0.0,2,BB,2017-01-19,0
0,33,ESP,,0.0,1,BB,2017-01-19,1
0,1,CYP,,0.0,1,BB,2017-01-20,0
0,16,BRA,,0.0,2,SC,2017-01-20,0
0,4,PRT,,0.0,1,SC,2017-01-20,0
0,18,NOR,,0.0,2,BB,2017-01-20,0
0,3,ITA,,0.0,1,SC,2017-01-20,0
0,40,BEL,,0.0,2,SC,2017-01-20,0
0,12,DNK,,0.0,2,SC,2017-01-20,0
0,8,ESP,,0.0,1,BB,2017-01-20,0
0,8,ESP,,0.0,1,BB,2017-01-20,0
0,3,ESP,,0.0,1,BB,2017-01-20,0
0,29,AUT,,0.0,1,BB,2017-01-20,1
0,5,ESP,,0.0,1,BB,2017-01-20,0
0,5,ESP,,0.0,1,BB,2017-01-20,0
0,4,ESP,,0.0,1,BB,2017-05-31,0
0,1,GBR,,0.0,2,BB,2017-01-20,0
0,55,ESP,,0.0,2,HB,2017-01-20,0
0,0,GBR,,0.0,1,BB,2017-01-20,0
0,62,FRA,,0.0,2,SC,2017-01-20,0
0,8,PRT,,0.0,2,BB,2017-01-20,0
0,1,AGO,,0.0,2,SC,2017-01-21,0
0,1,CZE,,0.0,1,BB,2017-01-20,0
0,22,FRA,,0.0,2,BB,2017-01-20,0
0,2,CZE,,0.0,2,BB,2017-01-20,0
0,4,PRT,,0.0,2,BB,2017-01-20,0
0,119,BRA,,0.0,2,BB,2017-01-20,0
0,119,BRA,,0.0,2,BB,2017-01-20,0
0,5,FIN,,0.0,1,BB,2017-01-20,1
0,29,AUT,,0.0,1,BB,2017-01-20,1
0,55,ESP,,0.0,2,BB,2017-01-20,0
0,1,BRA,,0.0,2,SC,2017-01-20,0
0,2,AUT,,0.0,1,BB,2017-01-20,0
0,3,PRT,153.0,0.0,1,BB,2017-01-20,1
0,0,BEL,153.0,0.0,1,BB,2017-06-23,0
0,29,NOR,,0.0,1,BB,2017-01-21,0
0,29,NOR,,0.0,1,BB,2017-01-21,0
0,48,RUS,,0.0,2,BB,2017-01-21,0
0,15,PRT,,2.0,3,HB,2017-01-23,0
0,52,FRA,,0.0,1,BB,2017-01-21,0
0,29,POL,,0.0,1,BB,2017-01-21,0
0,29,POL,,0.0,1,BB,2017-01-21,0
0,8,PRT,,0.0,2,BB,2017-01-21,0
0,29,DNK,,0.0,1,BB,2017-01-21,0
0,1,FRA,,0.0,2,BB,2017-01-21,1
0,1,FRA,,0.0,1,BB,2017-01-21,1
0,29,GBR,,0.0,1,BB,2017-01-21,0
0,29,GBR,,0.0,1,BB,2017-01-21,0
0,29,GBR,,0.0,1,BB,2017-01-21,0
0,29,GBR,,0.0,1,BB,2017-01-21,0
0,29,TUR,,0.0,1,BB,2017-01-21,0
0,29,NLD,,0.0,1,BB,2017-01-21,0
0,29,NLD,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,28,FRA,,0.0,1,BB,2017-01-21,1
0,29,AGO,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,40,GBR,,0.0,2,BB,2017-01-21,0
0,148,FRA,,0.0,2,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,14,BGR,,0.0,1,BB,2017-01-21,2
0,14,BGR,,0.0,1,BB,2017-01-21,2
0,17,AUT,,0.0,2,BB,2017-01-21,1
0,0,NGA,,0.0,2,SC,2017-01-21,0
0,0,NGA,,0.0,2,SC,2017-01-22,0
0,29,TUR,,0.0,1,BB,2017-01-21,0
0,32,TUR,,0.0,2,BB,2017-01-24,1
0,5,FRA,,0.0,3,BB,2017-01-21,0
0,36,CYP,,0.0,2,BB,2017-01-21,1
0,29,BEL,,0.0,1,BB,2017-01-21,0
0,29,BEL,,0.0,1,BB,2017-01-21,0
0,29,RUS,,0.0,1,BB,2017-01-21,0
0,29,FIN,,0.0,1,BB,2017-01-21,0
0,70,AUT,,0.0,2,BB,2017-01-21,0
0,29,FIN,,0.0,1,BB,2017-01-21,0
0,70,AUT,,0.0,2,BB,2017-01-21,0
0,29,BEL,,0.0,1,BB,2017-01-21,0
0,36,CYP,,0.0,2,BB,2017-01-21,1
0,29,MAR,,0.0,1,BB,2017-01-21,0
0,10,PRT,,0.0,2,BB,2017-01-21,0
0,29,PRT,,0.0,1,BB,2017-01-21,0
0,77,BRA,,0.0,2,BB,2017-01-21,1
0,76,BRA,,2.0,0,BB,2017-01-21,0
0,29,DNK,,0.0,1,BB,2017-01-21,0
0,29,FRA,,0.0,1,BB,2017-01-21,0
0,0,PRT,,0.0,2,SC,2017-01-21,0
0,33,USA,,0.0,2,BB,2017-01-22,0
0,2,FRA,,0.0,2,BB,2017-01-22,0
0,27,FRA,,0.0,1,BB,2017-01-22,0
0,2,FRA,,0.0,2,BB,2017-01-22,0
0,2,FRA,,0.0,2,BB,2017-01-22,0
0,0,CHE,,0.0,1,SC,2017-01-22,0
0,27,FRA,,0.0,2,BB,2017-01-22,0
0,0,RUS,,0.0,2,SC,2017-01-22,0
0,7,NOR,,0.0,2,BB,2017-01-22,0
0,2,FRA,,0.0,2,BB,2017-01-22,0
0,29,SWE,,0.0,1,BB,2017-01-22,1
0,0,JPN,,0.0,1,SC,2017-01-22,0
0,0,DEU,,0.0,1,SC,2017-01-22,1
0,9,PRT,,0.0,2,SC,2017-01-22,3
0,80,BRA,,1.0,2,BB,2017-01-22,1
0,16,GBR,,0.0,2,BB,2017-01-22,0
0,98,ESP,,0.0,1,BB,2017-01-22,0
0,98,ESP,,0.0,1,BB,2017-01-22,0
0,0,GRC,,0.0,1,BB,2017-01-22,0
0,7,ATA,,0.0,1,SC,2017-01-22,0
0,23,ITA,,0.0,2,BB,2017-01-22,0
0,280,ITA,,0.0,2,HB,2017-01-22,0
0,0,JPN,,0.0,1,SC,2017-01-22,0
0,280,ITA,,0.0,2,HB,2017-01-22,0
0,0,DEU,,0.0,2,SC,2017-01-22,0
0,29,ALB,,0.0,1,BB,2017-01-22,1
